doc_id,stock_code,stock_name,industry,confidence,evidence
OOS-NWS-008,002594,比亚迪,整车,0.91,"正文提及""比亚迪"""
OOS-NWS-009,300274,阳光电源,光伏,0.84,"正文提及""阳光"""
OOS-NWS-009,002335,科华数据,储能,0.84,"正文提及""科华"""
OOS-NWS-010,300750,宁德时代,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-010,300014,亿纬锂能,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-010,002074,国轩高科,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-010,603659,璞泰来,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-010,300450,先导智能,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-010,002812,恩捷股份,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-010,300207,欣旺达,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-010,300073,当升科技,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-010,300438,鹏辉能源,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-010,605117,德业股份,储能,0.70,"产业主题映射""储能系统""→储能"
OOS-NWS-010,300763,锦浪科技,储能,0.70,"产业主题映射""储能系统""→储能"
OOS-NWS-010,688390,固德威,储能,0.70,"产业主题映射""储能系统""→储能"
OOS-NWS-010,002335,科华数据,储能,0.70,"产业主题映射""储能系统""→储能"
OOS-NWS-010,688063,派能科技,储能,0.70,"产业主题映射""储能系统""→储能"
OOS-NWS-011,300750,宁德时代,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-011,300014,亿纬锂能,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-011,002074,国轩高科,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-011,603659,璞泰来,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-011,300450,先导智能,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-011,002812,恩捷股份,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-011,300207,欣旺达,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-011,300073,当升科技,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-011,300438,鹏辉能源,锂电,0.70,"产业主题映射""锂电""→锂电"
OOS-NWS-011,002202,金风科技,风电,0.70,"产业主题映射""风电""→风电"
OOS-NWS-011,601615,明阳智能,风电,0.70,"产业主题映射""风电""→风电"
OOS-NWS-011,688349,三一重能,风电,0.70,"产业主题映射""风电""→风电"
OOS-NWS-011,002080,中材科技,风电,0.70,"产业主题映射""风电""→风电"
OOS-NWS-011,300772,运达股份,风电,0.70,"产业主题映射""风电""→风电"
OOS-NWS-011,605117,德业股份,储能,0.70,"产业主题映射""储能系统""→储能"
OOS-NWS-011,300763,锦浪科技,储能,0.70,"产业主题映射""储能系统""→储能"
OOS-NWS-011,688390,固德威,储能,0.70,"产业主题映射""储能系统""→储能"
OOS-NWS-011,002335,科华数据,储能,0.70,"产业主题映射""储能系统""→储能"
OOS-NWS-011,688063,派能科技,储能,0.70,"产业主题映射""储能系统""→储能"
OOS-NWS-012,605117,德业股份,储能,0.70,"产业主题映射""储能项目""→储能"
OOS-NWS-012,300763,锦浪科技,储能,0.70,"产业主题映射""储能项目""→储能"
OOS-NWS-012,688390,固德威,储能,0.70,"产业主题映射""储能项目""→储能"
OOS-NWS-012,002335,科华数据,储能,0.70,"产业主题映射""储能项目""→储能"
OOS-NWS-012,688063,派能科技,储能,0.70,"产业主题映射""储能项目""→储能"
DANN-001,002129,TCL中环,光伏,0.84,"正文提及""TCL"""
DANN-002,688349,三一重能,风电,0.98,"标题含""三一重能"""
DANN-003,600104,上汽集团,整车,0.98,"标题含""上汽集团"""
DANN-004,600104,上汽集团,整车,0.98,"标题含""上汽集团"""
DANN-005,600104,上汽集团,整车,0.98,"标题含""上汽集团"""
DANN-006,603659,璞泰来,锂电,0.98,"标题含""璞泰来"""
DANN-007,603659,璞泰来,锂电,0.98,"标题含""璞泰来"""
DANN-008,002080,中材科技,风电,0.98,"标题含""中材科技"""
DANN-009,002080,中材科技,风电,0.98,"标题含""中材科技"""
DANN-010,002812,恩捷股份,锂电,0.95,"标题含""恩捷"""
DANN-011,300274,阳光电源,光伏,0.91,"正文提及""阳光电源"""
DANN-012,300772,运达股份,风电,0.91,"正文提及""运达股份"""
DANN-013,002080,中材科技,风电,0.91,"正文提及""中材科技"""
DANN-014,601012,隆基绿能,光伏,0.91,"正文提及""隆基绿能"""
DANN-015,688063,派能科技,储能,0.91,"正文提及""派能科技"""
DANN-016,300073,当升科技,锂电,0.91,"正文提及""当升科技"""
DANN-017,688390,固德威,储能,0.91,"正文提及""固德威"""
DANN-018,688390,固德威,储能,0.91,"正文提及""固德威"""
DANN-019,002202,金风科技,风电,0.91,"正文提及""金风科技"""
DANN-020,300763,锦浪科技,储能,0.91,"正文提及""锦浪科技"""
DANN-021,002202,金风科技,风电,0.91,"正文提及""金风科技"""
DANN-022,002459,晶澳科技,光伏,0.91,"正文提及""晶澳科技"""
DANN-023,002812,恩捷股份,锂电,0.91,"正文提及""恩捷股份"""
DANN-024,002202,金风科技,风电,0.91,"正文提及""金风科技"""
DANN-025,300763,锦浪科技,储能,0.91,"正文提及""锦浪科技"""
