doc_id,publish_time,zero_shot_score,rule_enhanced_score,zero_shot_confidence,rule_enhanced_confidence,zero_shot_evidence_text,rule_enhanced_evidence_text,activated_rule_ids,model,request_id,rulebook_sha256,annotation_input_sha256,prompt_version
GFEX-WR-20250812,2025-08-12,-0.2,0.0,0.3,0.3,广期所碳酸锂仓单日报：仓单增加1440手,,[],deepseek-v4-flash,a4dab8fc-4167-471b-ac84-43c17e70ca6c,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,0402840075db4ae179a61b3035c71c117142ff85299a8a74523d889558885d20,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20250813,2025-08-13,-0.1,0.0,0.3,0.3,仓单增加850手,,[],deepseek-v4-flash,30dd4e73-4f5c-48d4-975f-f25b0ee6091d,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,317227bef54feb61883dc64dbbc3d0603548226b85896ba75c89a4c9e62f180d,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20250815,2025-08-15,-0.2,0.0,0.3,0.3,仓单增加1546手,,[],deepseek-v4-flash,b36e3fc9-795e-4775-a8c3-6935d923447f,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,b020206e1a4663baab67a2df63908ec7182464a98e6282f7063fccfbc8eb456b,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20250826,2025-08-26,-0.2,0.0,0.3,0.3,仓单增加1060手,,[],deepseek-v4-flash,4ec4ed0c-7a5f-491d-9097-99b9c760644a,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,b328cca79423c15e06163a2144d343f19a9f6e33700861b118033e6094350bea,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0020,2025-08-27,0.2,0.0,0.4,0.4,为推动新型储能高质量发展，国家发展改革委、国家能源局研究制定了《新型储能规模化建设专项行动方案（2025—2027年）》。,,[],deepseek-v4-flash,d1f90417-9b20-4216-a81b-50f584220874,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,c4ae6174dbb224c25df2a8e7f8c0c6eafbf95ee876c52cefdd94a8afd8bd989a,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0021,2025-08-27,0.2,0.0,0.5,0.5,为推动新型储能高质量发展，国家发展改革委、国家能源局研究制定了《新型储能规模化建设专项行动方案（2025—2027年）》。,,[],deepseek-v4-flash,461cce5b-ac9d-4395-b407-9b35814fb8f6,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,eca181ee5adac5ea03245f6a9fef0f276e86c89d76bcb66532fbf619aa311c70,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20250828,2025-08-28,-0.5,0.0,0.5,0.5,仓单增加1480手,,[],deepseek-v4-flash,079e5fce-f2a3-4781-8d25-9b3508f8caf0,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,baa36fabd0282c5703aa48730a4b0b02baa1a4c06f1cd307d7a30537abce9b84,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20250829,2025-08-29,-0.2,0.0,0.3,0.3,仓单增加930手,,[],deepseek-v4-flash,8d1427e3-303b-4859-a55b-a5eca339590f,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,356f946f25d069f065ba7263e755eef6256e60370e34f562748f60af46bae80b,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20250901,2025-09-01,-0.1,0.0,0.2,0.2,广期所碳酸锂仓单日报：仓单增加1310手,,[],deepseek-v4-flash,049f725f-f5b7-4af2-a913-a40fe63d9879,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,574647ee4d645a605e109c6be44318604c93b1d2bc12ef2efb3b27903a005f56,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002594-1224632702,2025-09-02,0.2,0.0,0.5,0.5,2025 年 8 月新能源汽车动力电池及储能电池装机总量约为 23.175 GWh，2025 年累计装机总量约为 180.051 GWh。,,[],deepseek-v4-flash,184ffade-865b-414d-9ee9-b938934aeef1,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,caa39607559ae5725b356b5750a421a2c49f92c713dabc4556a3c33fe8c482b8,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20250903,2025-09-03,-0.1,0.0,0.3,0.3,碳酸锂仓单总量为34118手，增加2111手。,,[],deepseek-v4-flash,dbf34498-6513-4a5a-9044-25be73233258,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,24898c6672d7e6f2b40d475df6dd0bf0cb2f7cfb3df4183dd4b19cdba8699e14,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20250904,2025-09-04,-0.2,0.0,0.3,0.3,仓单增加830手,,[],deepseek-v4-flash,a776aace-0977-47de-9c07-9abf896a5002,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,a3c339af2df081d9db6d39b16093e1512a553f6376751c949097adb19934b776,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20250905,2025-09-05,-0.2,0.0,0.3,0.3,仓单增加1683手,,[],deepseek-v4-flash,62312011-ad1f-440c-a81d-6be5224a45dc,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,d5b28b0cfbabef67d0ec17f84d81640debcbf89e29ef34afe4b37c1d1bf7796d,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20250908,2025-09-08,-0.2,0.0,0.3,0.3,广期所碳酸锂仓单日报：仓单增加820手,,[],deepseek-v4-flash,b91a37d6-6245-4894-b5d2-b68f79476a7a,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,013def702999eeaab7250259d56586ac823b73b8e29ee4af96b44b0f9d49dfae,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-300390-1224658106,2025-09-13,0.2,0.0,0.3,0.3,"公司拟通过本次收购，将实际控制人在锂矿资源的投资和开发转至上市公司
体内，并消除潜在同业竞争风险。",,[],deepseek-v4-flash,ddb2d372-83d3-4456-9d1e-4e8775a0b702,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,4272725f4944c7becd300721bfde03b1990289b1ac17a146f6d8aa19de70a732,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0022,2025-09-22,0.2,0.0,0.6,0.6,四、2026年1月1日起，列入《减免车辆购置税的新能源汽车车型目录》（以下简称《减免税目录》）的车型，需符合本公告要求；,,[],deepseek-v4-flash,33c994a7-77b9-4ec4-ab05-8447698a750f,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,26517a74d69e4215741ec2710e7e830571f20c74f3907b46109c4633086c683c,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002240-1224674863,2025-09-23,0.3,0.0,0.6,0.6,"随着公司锂盐产能的持续增加，为进一步增强公司锂矿资源的供应保障能力， 持续提升锂矿原料的自给率，公司拟通过全资子公司盛屯锂业与泰宸矿业签署 《股权转让协议》，盛屯锂业以 145,600.00 万元受让泰宸矿业持有的启成矿业 21%股权。",,[],deepseek-v4-flash,637a332d-3fb9-480b-8f58-34478d442b76,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,a12ff860c473cc29553cda121461af87db18ae4253a0e59a2a8bf6efa9673bbe,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-000762-1224680350,2025-09-26,-0.3,0.0,0.6,0.6,该项目属于大型工业装置，系全球首套采用膜分离+MVR 盐湖提锂工艺的项目，涉及较为复杂的技术调试、环境适配 和产品验证等，同时地处高寒地带，面临艰苦建设条件。,,[],deepseek-v4-flash,187b605d-79f6-4fd9-a2d9-b661c95c743d,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,3f3924faaec32e9db347a357318533246767822eb5738caff46e048db1b03cb3,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-000792-1224684751,2025-09-29,0.2,0.0,0.4,0.4,4 万吨/年基础锂盐一体化项目投料试车，将进一步提升公司锂盐产能规模， 增强公司锂盐产品市场竞争力、盈利能力和抗风险能力,,[],deepseek-v4-flash,734be95c-6155-4130-955f-85886a5c5e7a,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,8501080b3a18a542efce67710e2cebb25d9ca1923e0193cd2baee8471d683ac5,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002594-1224697528,2025-10-09,0.2,0.0,0.3,0.3,本公司 2025 年 9 月新能源汽车动力电池及储能电池装机总量约为 23.200 GWh，2025 年累计装机总量约为 203.251 GWh。,,[],deepseek-v4-flash,f3b6cf17-b1d3-41d3-9e65-540fe7fb0ffa,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,3f46049295da4d6df43c5278ca003fb4b76ef6c200bb1c88fb5f839ce126fb09,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0023,2025-10-09,0.0,0.0,0.2,0.2,根据《关于延续和优化新能源汽车车辆购置税减免政策的公告》（财政部 税务总局 工业和信息化部公告2023年第10号），结合新能源汽车技术进步、标准体系发展和车型变化情况，现就2026—2027年减免车辆购置税新能源汽车产品技术要求有关事项公告如下：,,[],deepseek-v4-flash,ec9a05bc-d7b0-4295-8b3c-dcdde8d66c92,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,10ab5d4a63ff2576a12f4f74709046b21bb15cc763e72c6b1cddc14025c602cd,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-000408-1224705558,2025-10-10,0.2,0.0,0.4,0.4,在延续 主矿种钾盐的基础上，新增矿盐、镁盐、锂矿、硼矿共伴生矿种,,[],deepseek-v4-flash,7f0f4994-11bd-44f3-b4ca-e7a98e031b77,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,b579076b767282dae19ab8e763e491988b01fbedf48baedd5e851f979e9fe021,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20251013,2025-10-13,-0.3,0.06,0.4,0.11,仓单减少5951手,仓单减少5951手,"[""LC-BULL-01""]",deepseek-v4-flash,7a503437-827e-4b26-8227-a34e58bb11b5|1d01d435-bd1f-4248-bcf2-b26291912d57,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,7f1c2294d0337bbd0c82ae963a0955a1fdb46681a55eecee47b989c15cac169d,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-000408-1224709769,2025-10-14,0.2,0.0,0.6,0.6,经初步估计，本次藏格锂业临时停产预计对公司2025年度经营业绩影响较小。,,[],deepseek-v4-flash,0434357d-dc8e-4651-8ebb-bd7f1514230c,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,f3aca3deb97b4d1edb967ccf33390a98cfc28ee7b06a9e35b31977559e6c7b81,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-000792-1224708917,2025-10-14,-0.2,0.0,0.6,0.6,碳酸锂市场价格出现下行调整，但综合来看，公司整体业绩 较上年同期实现增长。,,[],deepseek-v4-flash,f6d60975-acbc-404b-989c-ace836892123,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,0a4f567d470bb13a348851164e87d9d8cc4a71fcbe4c11a0c03aff9a11e18cc8,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20251014,2025-10-14,-0.2,0.0625,0.6,0.1136,仓单减少1538手,广期所碳酸锂仓单日报：仓单减少1538手,"[""LC-BULL-01""]",deepseek-v4-flash,97e6e664-a0d3-4434-ac1b-7f1426704626|2147dbce-1210-4eee-b3d5-9b21cf267218,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,3bf21b39588f57c57cfc322384c1634e34e178a9d42604bfaf1cb2a44ced48f4,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20251015,2025-10-15,-0.2,0.0625,0.3,0.1136,仓单减少2104手,仓单减少2104手,"[""LC-BULL-01""]",deepseek-v4-flash,71358963-404e-4864-891b-1a2816c10aff|e977d195-069d-4d61-8b24-565779801034,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,b528ba80ae3ab6b5a44b1c59eead6c8a396f186d12a88211aefa38b563acd387,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20251016,2025-10-16,-0.2,0.06,0.3,0.1,仓单减少2620手,仓单减少2620手,"[""LC-BULL-01""]",deepseek-v4-flash,4dc40de4-2370-4809-b77a-b3cfd3c7170c|79cd76eb-a752-4312-ace4-7ac3701d2a68,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,1f0801ae364e7cdf8e0b478ecd2a2aaad62c525c82998c90fe52b0273c79144c,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002466-1224717739,2025-10-18,0.0,0.0,0.5,0.5,,,[],deepseek-v4-flash,036d330d-068a-4425-b8be-f969081e7e0e,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,5e652708c2026eb7babccfe9f1dd3c3813f387c28b67f221b73e8582bdc899dd,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20251022,2025-10-22,-0.2,0.06254147312541472,0.3,0.8,碳酸锂仓单总量为29019手，减少873手。,碳酸锂仓单总量为29019手，减少873手。,"[""LC-BULL-01""]",deepseek-v4-flash,2707d54f-467f-41e3-93ac-cf318cf9feee|69f56db1-e9cc-4440-8688-0e1802516a4f,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,a3fc00b996b933ad952a5d9edfb488514f49272ec4afdd99c5aa1870fc54f428,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-300390-1224736852,2025-10-25,0.0,0.0,0.5,0.5,,,[],deepseek-v4-flash,37632c52-7f2f-483e-9fed-3420c91866d1,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,53ca6a19b04537ae74efcb06b33e39beeb4b488653ddddd2158312fb3d558247,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20251027,2025-10-27,-0.1,0.0625,0.2,0.1136,仓单减少960手,仓单减少960手,"[""LC-BULL-01""]",deepseek-v4-flash,6b2e3e12-6a7f-41c1-800d-66d90d26a933|03ca180c-2770-47ea-a204-8f48d5408e64,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,d72ed962973edf3d88a75223346244b19b2600505061847e1ce9a0a599942a08,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002460-1224755096,2025-10-29,0.2,0.0,0.3,0.3,"公司开展商品期货期权套期保值业务旨在充分利用金融市场套 期保值功能，降低生产经营因相关产品价格波动给公司带来的经营风
险，提高公司整体抵御风险能力，增强财务稳健性，符合公司业务发 展及日常经营需要，有利于公司长期稳健发展。",,[],deepseek-v4-flash,a8b27f15-ca1d-4d9b-b252-0a29bdf52867,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,1c4561cafcc383930edf6c6605af292759f4dc3172a3504bb4d9b512cb27d659,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002240-1224781544,2025-11-01,0.2,0.0,0.2,0.2,未来随着储能行业、新能源汽车 行业的蓬勃发展和中创新航产能投资计划的不断落地，中创新航的锂产品需求将 会持续释放，为双方业务合作打下坚实的基础。,,[],deepseek-v4-flash,04a90bc0-b9b2-4499-bce5-5035541e4719,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,cbd29de5824a4d41d8c90dd3b30fd1e48c61c6d890f8e45cea47d3dd8c5c2e50,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002594-1224781922,2025-11-03,0.3,0.0,0.2,0.2,"新能源汽车 429,808 536,134 3,643,377 3,297,044 10.50% 441,706 502,657 3,701,852 3,250,532 13.88%",,[],deepseek-v4-flash,6881c437-2998-47f3-a94e-950f22726340,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,d00699832f103adafef694c1e5221f46c38151ec61bd8ca6ba758a29e1d225f0,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20251107,2025-11-07,-0.2,0.0,0.3,0.3,仓单增加912手,,[],deepseek-v4-flash,cfc23b78-bbf1-4644-a93d-bcab8eae0ff8,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,c09daa0d5d32a6e6b31c508c20fbcc049908ae3b8f3a328cb416f9938ba2592e,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002460-1224795440,2025-11-11,0.6,0.0,0.7,0.7,"近日，阿根廷萨尔塔省矿业和能源秘书处已为PPGS锂盐湖项目 一期颁发了《环境影响评估报告》（以下简称“DIA”），标志着 该项目取得关键进展。
PPGS锂盐湖项目计划于2026年上半年向阿根 廷政府提交大型招商引资制度（RIGI）申请，以获得当地政府的支 持和财税激励政策。",,[],deepseek-v4-flash,f3dfe732-e58d-4187-a8db-00d60fbd864f,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,5880f940cabbf5ff99d6a98ce499da72ff89ec15c1cc7ab08b82e9e60126eb2a,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002176-1224806565,2025-11-15,0.0,0.0,0.3,0.3,公司开展商品期货和衍生品业务不以逐利为目的，且将严格控制资金规模， 但仍存在一定的风险，具体如下： （一）市场风险 如市场发生系统性风险，原料及产品价格行情变动较大时，可能产生价格 波动风险，造成交易损失。,,[],deepseek-v4-flash,528a0204-fda2-482b-8149-086690fa4fc6,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,5e56e6b499b34deaed3ebbae0940b40dd0d9ebd9f941a6820b2c2af057c6f232,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002240-1224812521,2025-11-19,0.3,0.0,0.6,0.6,随着全球新能源汽车和储能行业的快速发展，锂产品市场需求持续增长，为 公司提供了巨大的市场空间及发展机会。,,[],deepseek-v4-flash,2167f99a-8e45-49ce-8851-f3abdf0d731e,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,86134079aeb2f208e0076bd10b03f2eae2cef1943691e2cb2cf5c39d0e8230eb,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20251128,2025-11-28,-0.2,0.06254147312541472,0.3,0.15,仓单减少21340手,碳酸锂仓单总量为5441手，减少21340手。,"[""LC-BULL-01""]",deepseek-v4-flash,599e07ae-f1c2-41ca-82ba-c0d86ff1315b|4ac432cc-abb8-401c-b2bc-3776777bc276,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,8f6301b0d16a9ef2fa788ac57d2d699aec0dfce46e89919b0689a63d85797045,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20251201,2025-12-01,0.2,0.0,0.3,0.3,仓单增加2781手,,[],deepseek-v4-flash,964c2fbb-2290-4159-804b-da06ffba6eba,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,c31b99db6a05497d94861a68fa53f662d43429c3e72e257de20fbe6544a00c70,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002594-1224841562,2025-12-02,0.2,0.0,0.6,0.6,本公司 2025 年 11 月新能源汽车动力电池及储能电池装机总量约为 27.669 GWh，2025 年累计装机总量约为 258.282 GWh。,,[],deepseek-v4-flash,bbb1b60a-ea08-4f19-a638-4e45c8a39550,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,7be0aa6412d6f12dcff997cb05a385528e19b7665e18f076fb385c77d1cc2fe1,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0024,2025-12-02,0.2,0.0,0.3,0.3,从需求端来看，锂电产业积极‘出海’主要得益于全球动力电池与储能产业的蓬勃发展，这两大领域的高景气拉动我国锂电池出货量持续攀升，为行业注入强劲增长动力。,,[],deepseek-v4-flash,0dc2eac1-13b5-4de4-9176-586735b02abc,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,4bb334d41255dfa26d6ca82eea27c74440614e2d5a3e1de44e69b5615b76485f,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20251208,2025-12-08,-0.2,0.0,0.3,0.3,仓单增加2198手,,[],deepseek-v4-flash,e4c00b7e-aca7-4ee8-94be-55c9d22e0b25,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,eea3bd21c1ce2ab3721112cb88969ca94c79841ef101db196729b04fed861f5a,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002466-1224858142,2025-12-09,0.1,0.0,0.2,0.2,本次申请氢氧化锂交割厂库事宜尚存在不确定性，最终以广期所审核通过为准。,,[],deepseek-v4-flash,4718be84-4dbb-4aca-ad6a-cf06d2d83ad7,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,dccac815acce571d5c3a58ed8523bf322a9da28cae1a20e04c8ba826875b1f59,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-300390-1224862955,2025-12-10,0.0,0.0,0.2,0.2,,,[],deepseek-v4-flash,23d88a9b-c843-40a0-958b-52cd40f7dde3,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,c6fe0a33033f5ff74c69a6a33b8c89d516fd9b91d5c1815ee61d993fe554d7a0,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20251211,2025-12-11,-0.2,0.0,0.3,0.3,广期所碳酸锂仓单日报：仓单增加1070手,,[],deepseek-v4-flash,34f2a39c-9e4f-403f-b791-a3cf8ce5a043,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,ebe792ed841fe6b03e9307729d2f6a5088bc86c390bfc43bf5132190219121c3,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0025,2025-12-11,0.7,0.0,0.6,0.6,受2026年需求向好及市场情绪推动，当前锂电产业链产能利用率攀升，多个环节陆续涨价。,,[],deepseek-v4-flash,18c97611-a820-4ac3-b243-1a5bbeb4c9cb,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,d609bdb024e06ea6bfa522084c0f0019207d5aaabe902e1e99d31d614a876cc9,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0026,2025-12-16,0.6,0.0,0.7,0.7,"随着碳酸锂价格的持续上涨，不同压实密度的磷酸铁锂价格也均有不同程度的上涨，以磷酸铁锂动力型压实密度≥2.55g/cm³的价格为例，截止12月16日，其现货报价涨至40850~46050元/吨，均价报43450元/吨，较6月24日的32930低点上涨10520元/吨，涨幅达31.95%；
磷酸铁锂储能型压实密度≥2.50g/cm³现货报价在12月16日涨至38750~42050元/吨，均价报40400元/吨，较6月23日的低点31000元/吨上涨9400元/吨，涨幅达30.32%。",,[],deepseek-v4-flash,e9719239-64db-403c-a698-518a32dd44bd,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,9d2bd4ad62e15f880733c34b6a34bfd57a9b360542a07dde756f2fcad91c8ada,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-000408-1224882118,2025-12-17,0.3,0.0,0.2,0.2,本次追加投资旨在保障公司前期投资价值，增强公司在盐湖提锂领域 的资源布局和持续发展能力，预期将为公司带来良好的投资回报。,,[],deepseek-v4-flash,f43ad351-8b8a-401a-9d34-74ab8cc5817b,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,0fc25ebfca35fea01f7c58013d3d585d40a82514c1db1627517d435d16ecbaa6,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002176-1224880823,2025-12-17,0.4,0.0,0.5,0.5,同时，公司正在全力办理茜坑锂矿投产前的各项准备工作，力争早日投产。,,[],deepseek-v4-flash,7927e178-a918-4327-a12f-d923a1b2855f,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,b87c430546ded3bfd801af865a413051347043a1f9b3f209167fd391c0e1c960,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002240-1224888567,2025-12-20,0.3,0.0,0.5,0.5,"随着全球新能源汽车和储能行业的快速发展，锂产品市场需求持续增长，为 公司提供了巨大的市场空间及发展机会。
公司作为领先的锂盐生产企业，积极拓 展、巩固下游优质客户，持续提升市场竞争力。
公司与中创新航签署《2026-2030 年合作框架协议》，有利于公司锂盐业务的拓展，有利于强化公司与优质客户之 间长期稳定的战略合作伙伴关系，有利于提升公司未来经营的稳定性和可持续 性，增强市场竞争力，符合公司的经营发展战略。",,[],deepseek-v4-flash,4a5b19bb-014a-4b28-9e0d-d8a833407fdd,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,139d52b3fc058a7f2f17d5f8867639aad9fd7bf69ffcf4c7f607a4fcdb6b5198,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002466-1224887213,2025-12-20,0.2,0.0,0.5,0.5,泰利森第三期化学级锂精矿扩产项目 建成投产后，将为公司国内外各锂化工产品生产基地提供持续且充足的原料保障，有助于实现 公司产能与资源的高效匹配，增强产业链上下游的协同效应，有望进一步提高公司的盈利能力。,,[],deepseek-v4-flash,3f4a3b3d-c2c3-42bd-ad58-254522cd6bcf,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,1d95a0f2c887719d09098b028553a1d3da4d7bd888f87d18c35deeca7d86bf53,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20251222,2025-12-22,-0.2,0.0,0.3,0.3,碳酸锂仓单总量为16411手，增加900手。,,[],deepseek-v4-flash,a6e0aa21-495c-463e-b512-044561c60fab,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,5d2aacd017c1081b0eb3385bd16c687c2c90203ba8a864245795c819c80b7681,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
