doc_id,publish_time,status,error,annotation_input_sha256,prompt_version,annotated_at
GFEX-WR-20250102,2025-01-02,accepted,inventory_build:unverifiable_true_demoted;warehouse_receipt_increase:true_shorthand_anchored;delivery_pressure:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,66d5b810daf0bcb562e0b36ec9317cc943f4129f94491d10b461952058bee8d7,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:35+08:00
GFEX-WR-20250108,2025-01-08,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,e7995527cfb4eac8899070737646eec9b67ed6725a318dbd5f07f7277969d3c3,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:36+08:00
GFEX-WR-20250110,2025-01-10,accepted,inventory_drawdown:unverifiable_true_demoted;warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,4b35dd1d44a1aeed218b80e7f1657ec4aa3fe3be977c8dfc7f4713e3f3472bb7,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:36+08:00
CNINFO-002176-1222320892,2025-01-14,accepted,demand_weak_or_price_war:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored;uncertainty_high:true_shorthand_anchored,77c028964dcce7c47356c3a03d98787bd992a702f9a688d8fba774ba67c0645c,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:36+08:00
CNINFO-002176-1222320893,2025-01-14,accepted,,b76c17f456824e2c896545a33b63364703e32b3f0b8f699f178f46efaf3fb9e2,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:36+08:00
LC-TEXT-0013,2025-01-14,accepted,demand_ev_positive:true_shorthand_anchored;policy_demand_support:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,8eb58755a11b54efdf85356e4a9bfc345c84475c53f01ea14cba7a54c360f2b4,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:36+08:00
GFEX-WR-20250116,2025-01-16,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,0be319550ecc69e666822930d3c0805a1b91d734a849f77d08802528bb245a8a,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:36+08:00
LC-TEXT-0014,2025-01-16,accepted,demand_storage_positive:true_shorthand_anchored;authoritative_source:unverifiable_true_demoted;quantitative_evidence:true_shorthand_anchored;uncertainty_high:true_shorthand_anchored,c05c581205eb7ce0ceca026e4ea0be725fa86902bd7cf0d8a83dc053ac548b56,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:37+08:00
LC-TEXT-0015,2025-01-17,accepted,,e651d39c5c57dbdfb6b0a6c896883352778f9a26b22dda16724d952f27bdcfe0,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:38+08:00
CNINFO-002756-1222365542,2025-01-18,accepted,,9a1d070997e3a00fc5ce34ec93b2e7439e3412b8086a81d17931a433630fa3b0,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:37+08:00
CNINFO-002497-1222380040,2025-01-21,accepted,authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored;uncertainty_high:true_shorthand_anchored,7156d7aba1215ee399e038d4ce5f0978a21210ca72aec1d6e19ff10e0f0a84e1,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:37+08:00
GFEX-WR-20250121,2025-01-21,accepted,inventory_drawdown:unverifiable_true_demoted;warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,f0151c2a9213aceab835edfa72aee59bc2dac24f11e1f12a41290df1155b109c,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:37+08:00
CNINFO-002460-1222390209,2025-01-22,accepted,,adaf396d748308720edcd7891739867cf73f1b3644777d2675f09688dcf3be56,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:38+08:00
GFEX-WR-20250122,2025-01-22,accepted,quantitative_evidence:quote_replaced_by_rule_anchor,57e18755cc4147a7db60d64facf571dbde2eb66d160eaa43745302c2504fb46c,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:38+08:00
LC-TEXT-0016,2025-01-23,accepted,demand_ev_positive:unverifiable_true_demoted;authoritative_source:unverifiable_true_demoted;quantitative_evidence:true_shorthand_anchored;uncertainty_high:true_shorthand_anchored,76454bfbc624918c2a9ba8c4c4a30ebce9752882b57dbba9dd85e98c662916b1,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:38+08:00
CNINFO-002240-1222418663,2025-01-24,accepted,demand_weak_or_price_war:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,627e640c1205e6fe38a74bada5f1cd8d334bcd69523c26f8c605ef601fbb01fe,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:37+08:00
CNINFO-002466-1222419650,2025-01-24,accepted,authoritative_source:quote_replaced_by_rule_anchor,4a98ed5932e66fb9232360c181bcdf40c44556528543571cc57cdc5d0d7127b8,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:38+08:00
CNINFO-002466-1222419651,2025-01-24,accepted,authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored;uncertainty_high:true_shorthand_anchored,f6e9f41feebb684bc60f4c9ef7c460e119970af4d3f37e10ba86cc4575396b46,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:37+08:00
CNINFO-002466-1222419653,2025-01-24,accepted,,f7433e6a07b94a209d9ef0dc62e6f1d772ba65607fd1ea99a28a30fffa369716,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:39+08:00
CNINFO-002460-1222431395,2025-01-25,accepted,,ff05679b6697cbfc2dfc79e1895a9f61b6a70c23b25e527e37935f138094f938,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:41+08:00
GFEX-WR-20250127,2025-01-27,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,6ed00e34c63c7037def4033b55343b6a95ca24dfce30364df4b6d0df96810b21,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:39+08:00
LC-TEXT-0017,2025-02-04,accepted,,8d5e5212f146515742f5f988785194687beac3fd1f02aaeced08f38492eb1796,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:40+08:00
CNINFO-002594-1222456351,2025-02-05,accepted,demand_ev_positive:quote_replaced_by_rule_anchor,cc0e658f234324e07e8a7fc85172aea8ffa2acfc310c13c744c1191f4fdad6b3,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:40+08:00
CNINFO-300390-1222484334,2025-02-07,accepted,supply_expansion:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;uncertainty_high:true_shorthand_anchored,e20139cb23af71708a8d48fdd1732df59ec373c35bbbec0ff23c0ec5ad5b6aba,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:39+08:00
GFEX-WR-20250210,2025-02-10,accepted,,b50f7392821f0313c513860ba0c0a678dbe58312056a78d37d0bae82ac05d808,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:40+08:00
GFEX-WR-20250213,2025-02-13,accepted,,73c0667fb622f36e43d9ec754745266c04de16aa6cd18b4c1f4abecb1c3e49e2,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:40+08:00
CNINFO-002460-1222536441,2025-02-14,accepted,,43ffd1efa1a383b6d13c8a2c1937175585caa0662c4b434c631790fc0ece39f1,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:41+08:00
CNINFO-002466-1222581162,2025-02-20,accepted,,6ce68154f6435bc0b7e73a6f93399723522cabe86bb1947eeff62438892abe88,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:41+08:00
GFEX-WR-20250227,2025-02-27,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,b9897c33f14b95a418ad622468372a8597c07975fd5cae349f44140c180209d4,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:40+08:00
CNINFO-002594-1222683514,2025-03-03,accepted,,ac677fc053d6920fb91c0ea1b17be666e3eb63e8ee3ea71204679fd5f782cc75,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:41+08:00
GFEX-WR-20250306,2025-03-06,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,2086fe8955b85ee6e314aacdaed4f49799f76d4dacf533c2c3e8fb56fee52542,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:41+08:00
GFEX-WR-20250307,2025-03-07,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,1209108e135d913991c829c7a1fb5a89a42413c621c3c7a5afff3a79cdf295f5,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:41+08:00
GFEX-WR-20250310,2025-03-10,accepted,,cb7cae8bc189f5d80c711e48848ea02476055591581897cbccd8a113df3a2429,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:41+08:00
GFEX-WR-20250313,2025-03-13,accepted,inventory_drawdown:unverifiable_true_demoted;warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,b0e0c70d3a038614e670f1687822d615de36523a07f07b0ceae2c72487314302,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:42+08:00
GFEX-WR-20250314,2025-03-14,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,700d7df23cf174c7b86d40ece2ef43089805c0f9d9f1fda89855c161c38cee89,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:42+08:00
GFEX-WR-20250319,2025-03-19,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,a6625c6176b6b91a0c1c557f0eb8ffe26d964b26cc7ff2a0a92d52f87bb8f3b4,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:42+08:00
CNINFO-300390-1222857555,2025-03-20,accepted,authoritative_source:true_shorthand_anchored;quantitative_evidence:unverifiable_true_demoted,142cbe2ccd7b78a30d8c4c0c9398d158d0aeb29605d0e8099226be0b0a92cb10,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:43+08:00
CNINFO-300390-1222857559,2025-03-20,accepted,authoritative_source:true_shorthand_anchored;quantitative_evidence:unverifiable_true_demoted;uncertainty_high:true_shorthand_anchored,617d660e09eaaf7e7e5f7ca0498a12ec611cb751e136e88ebd8c41133d46ff23,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:42+08:00
GFEX-WR-20250320,2025-03-20,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,216cb67c24ef0a0837094291a6a410cb899ae563275a6dcd23b310fdcd06c5ec,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:42+08:00
CNINFO-002240-1222870682,2025-03-22,accepted,,0940eadd181086798dd5cdf8bc93149fa08687ad0f9a7ac6492673cd396b5fa9,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:43+08:00
GFEX-WR-20250324,2025-03-24,accepted,,1dd9391d528596817d9230bfdd2c8c9c181c59748f0229eecdc237181548352c,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:43+08:00
CNINFO-002756-1222881575,2025-03-25,accepted,authoritative_source:true_shorthand_anchored;quantitative_evidence:unverifiable_true_demoted,1a997024bef0534a72a7f6af4052db7f1490a329f4a52268196883e15a2fee82,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:43+08:00
CNINFO-002466-1222913085,2025-03-27,accepted,supply_expansion:unverifiable_quote_demoted,e36b4b45f0149fde2e3ccc38ee1bf1140350900ef369e7a94c7e19de01e992e8,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:45+08:00
CNINFO-002466-1222913106,2025-03-27,accepted,authoritative_source:true_shorthand_anchored;quantitative_evidence:unverifiable_true_demoted;uncertainty_high:true_shorthand_anchored,ac18b4f489d9b5fe76bd07814a1d4d3113c76f47e63c558d5b213d9f0b5dc511,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:43+08:00
CNINFO-000408-1222950983,2025-03-29,accepted,authoritative_source:true_shorthand_anchored,93403719116ffdc0b0849a33ef85df0d4a591f1a751d594b2a62a1c086b94d15,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:43+08:00
CNINFO-000792-1222951139,2025-03-29,accepted,,2ef274624e5a93220d23136e8ee16e069d0ac113285f38843f94c6e3c5cd44a5,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:44+08:00
CNINFO-000792-1222951148,2025-03-29,accepted,authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,cb58b6e18a2617e4fb94606950685d5f6010b4b7324597b27f5aa85f22fbc542,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:44+08:00
CNINFO-000792-1222951150,2025-03-29,accepted,,3672d1357b6d278a2e4ee79b15453876c6d60e1f7b3deb0a8604f8dd989d2e25,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:45+08:00
CNINFO-002460-1222949713,2025-03-29,accepted,authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,20ed91d91eaf15c3fe0a8e7b8683530caf3197fce1ea5f235d2cdf60f28233fd,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:43+08:00
GFEX-WR-20250331,2025-03-31,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,2f7676290b4187e04613046bbee68d3e59ae8675f113b70a481b751a73abcd44,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:44+08:00
GFEX-WR-20250401,2025-04-01,accepted,,507d3c6ba40c20d18ec0915a104050bcb731adacb1337bcbfbe2524b3216703f,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:45+08:00
CNINFO-002594-1222982953,2025-04-02,accepted,demand_ev_positive:true_shorthand_anchored;demand_storage_positive:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored;uncertainty_high:unverifiable_true_demoted,f55d4aeabbb4aa612601a2c8fa3fe1f455c62a943fb5e4c5ef7a3eb0c441e4a6,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:45+08:00
GFEX-WR-20250402,2025-04-02,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,3cd1d6ea0a66f9d3dd926c06717765987eac11c36b1ece78f6c0ee7ac005aa66,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:45+08:00
GFEX-WR-20250403,2025-04-03,accepted,inventory_build:unverifiable_true_demoted;warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,3a08b297592fe02ba32409859bb51946d29d256aad9c87324bd0381579a80ec2,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:45+08:00
GFEX-WR-20250407,2025-04-07,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,14e6ceadcdca1e7f62e746a525641febaf8568ecf79c48ab895a01dcf82bc1cb,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:45+08:00
GFEX-WR-20250408,2025-04-08,accepted,warehouse_receipt_increase:true_shorthand_anchored;delivery_pressure:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,da75530143a46ad2ec615adeb2d85563ea159e92a9c2d105c7a8f20613f9ed7e,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:45+08:00
LC-TEXT-0018,2025-04-12,accepted,demand_ev_positive:unverifiable_true_demoted;authoritative_source:unverifiable_true_demoted;quantitative_evidence:true_shorthand_anchored,61c37cc10fbfdf0b17afc7008e1eaf573416695ed6517467d38caf05b31a5578,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:46+08:00
GFEX-WR-20250421,2025-04-21,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,3639abc6bbad03bec5b190a250766c9062ca1eccee6025c18278c455d4c0030a,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:46+08:00
GFEX-WR-20250422,2025-04-22,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,db20cab1faeac5cf0e0d300e724d8efc947463f304e051137e07934ad6ca2fd1,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:47+08:00
CNINFO-002466-1223235918,2025-04-24,accepted,inventory_drawdown:unverifiable_true_demoted;inventory_build:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:unverifiable_true_demoted;uncertainty_high:true_shorthand_anchored,ed8d8dc97f688ca8955638d1977fe050bb3a937ca9543259fbd273b92285626b,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:46+08:00
CNINFO-002738-1223271317,2025-04-25,accepted,authoritative_source:true_shorthand_anchored;uncertainty_high:true_shorthand_anchored,c1b8e2d960c5ac8eefbe12463d8052cd9756dc013dffed6c5a5186028fd36b2f,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:46+08:00
CNINFO-002738-1223271321,2025-04-25,accepted,,da9f8d46bf2f644a00a79d221e9dc37650e91d9505d454a84151a86d0263be21,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:47+08:00
GFEX-WR-20250428,2025-04-28,accepted,,307b3b2aad1c27c8abf1560ff21874902198b9469ee09c137e02e1e576a0e71f,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:47+08:00
CNINFO-002497-1223380001,2025-04-29,accepted,,519bbcdfe0a9228f204bd320eeda485a557e7442673dbb508f2b340a7210df4d,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:47+08:00
CNINFO-002594-1223470873,2025-05-06,accepted,,33e8c18704e63e7946efe667d294b9821da742594710c6a44f6cdc7a00141d0f,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:53+08:00
GFEX-WR-20250506,2025-05-06,accepted,warehouse_receipt_increase:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,c16f51fb71136931f75ad5b38bbc4d9666d7d652c94fa5cdb3ebdf6de7e9a637,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:47+08:00
GFEX-WR-20250507,2025-05-07,accepted,,46c54cba9a1b19983b7c9baba556055c4a38a2d025e76ae087631eec7e294cd4,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:48+08:00
CNINFO-002497-1223536034,2025-05-14,accepted,supply_expansion:quote_replaced_by_rule_anchor,e177d509cde9c15f6358d6d6a7392da53e383c6f2a0395d5713723cb82a24b6d,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:48+08:00
CNINFO-002176-1223566764,2025-05-17,accepted,authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,8796e8005c34962009d007a342e9f79ef891c02e54dd0ddb6e783a8580575240,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:48+08:00
CNINFO-000792-1223683113,2025-05-27,accepted,quantitative_evidence:unverifiable_quote_demoted,2c28fed11737577518a49e61924c82fa16efa4a6ed771945a3ce82f18e9ead55,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:48+08:00
CNINFO-000792-1223683118,2025-05-27,accepted,supply_expansion:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,4d9eb8496f6c12b6c28117bdec70c76cd5f1a7b97adc6574f455b17ffd144603,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:49+08:00
CNINFO-000792-1223683123,2025-05-27,accepted,authoritative_source:true_shorthand_anchored,b605aee978d917026de5f1fd1efd34bb414383680261a75b6bc2929e69d29831,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:49+08:00
GFEX-WR-20250527,2025-05-27,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,2952cc45ca950080106f9070814cfbebf309a4b869f01409e08c5479ee8f0c2a,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:49+08:00
CNINFO-002594-1223739822,2025-06-03,accepted,,5c266b62438435e646f4bcf688f0ebf630a7f5f2230d261b06b9baa05d9c67c4,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:50+08:00
LC-TEXT-0019,2025-06-13,accepted,demand_ev_positive:unverifiable_true_demoted;demand_storage_positive:unverifiable_true_demoted;policy_demand_support:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored,369a7128fa6af720329b74f1bb681d6be2c309cbe3196541777f7fa91bae6542,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:49+08:00
GFEX-WR-20250618,2025-06-18,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,38564dd09fdd0c0a1ef8155f63cb78cc1a5c5348538f137017a3d37014199e07,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:49+08:00
GFEX-WR-20250620,2025-06-20,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,bfe49e4ea15dec29bed8fdcf27a14b8f8ba0d005780976b1cb1a16c8b9130375,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:49+08:00
CNINFO-000408-1223955178,2025-06-23,accepted,authoritative_source:true_shorthand_anchored,11ad39d40747bde6f89f8f560cbce4a1c57bf71f7346d1d9869ab08c80700bd6,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:49+08:00
GFEX-WR-20250623,2025-06-23,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,5954b4172d27ee141dc8ab02504b0f890ffae2b19edc3d9aa3d42eb93fcec5bc,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:50+08:00
CNINFO-000408-1223958965,2025-06-24,accepted,,01a1af6371e8d095a49f311893cdb700fcd7f4f940ecf29509b239a445932fad,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:51+08:00
GFEX-WR-20250624,2025-06-24,accepted,inventory_drawdown:unverifiable_true_demoted;warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,94aac715f6adba7d505390b5803b7a110cf75b51426477b41c8be026ad7fee6a,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:51+08:00
CNINFO-002738-1224015569,2025-06-28,accepted,,5374ba858b58e302dadd9dfe76e7f96da44ace40cf70e1b3329b19b3346fba26,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:52+08:00
CNINFO-002594-1224058406,2025-07-02,accepted,demand_ev_positive:true_shorthand_anchored;demand_storage_positive:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,f3844b8126f843d738400129b30af9a4e193894b6063c9078d1a1ef22a277b5e,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:50+08:00
CNINFO-002460-1224068866,2025-07-03,accepted,supply_expansion:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,ca06c89cca324779edc9099b9caea5d00eb41183db9f2e335483b899e455e8df,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:50+08:00
GFEX-WR-20250704,2025-07-04,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,f881136a408d34a76721686a0a6dcfc571d2cc12fca75921cd5b80ecf0648e6a,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:51+08:00
GFEX-WR-20250707,2025-07-07,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,b42f6097de13f5cd8d38db60761747627410c1afd1e6c14cefa32e1f1f05e445,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:51+08:00
GFEX-WR-20250708,2025-07-08,accepted,warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,53542ef5de39da06e355712382dbb34f8301b2911f18a2e81c49e1257aa6f327,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:51+08:00
GFEX-WR-20250711,2025-07-11,accepted,inventory_drawdown:unverifiable_true_demoted;warehouse_receipt_decline:true_shorthand_anchored;authoritative_source:true_shorthand_anchored;quantitative_evidence:true_shorthand_anchored,25eaf940eabb321b4348fa7200983e4b3183cf2030ea8d91c5c73230a01a8577,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:51+08:00
CNINFO-000408-1224162516,2025-07-15,accepted,supply_expansion:unverifiable_true_demoted;authoritative_source:true_shorthand_anchored;quantitative_evidence:unverifiable_true_demoted,db2c71e98f50a0bf0dca96faae60ebff73d4ce8f90a33b8a7cff13d0770cc8ad,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:53+08:00
CNINFO-002176-1224163294,2025-07-15,accepted,,b6c64f177ce6ac914a5302d246035fb751a9c7752e15b15609a6fc4b8f7f234f,lithium-v3-deepseek-v4-flash-predicate-v6-conservative,2026-08-14T19:29:55+08:00
